0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.432789e-09 0.000000e+00
2.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.432949e-09 0.000000e+00
3.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.433188e-09 0.000000e+00
4.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.433379e-09 0.000000e+00
5.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.433618e-09 0.000000e+00
6.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.433830e-09 0.000000e+00
7.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.434077e-09 0.000000e+00
8.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.434306e-09 0.000000e+00
9.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.434564e-09 0.000000e+00
1.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.434808e-09 0.000000e+00
1.100000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.435077e-09 0.000000e+00
1.200000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.435336e-09 0.000000e+00
1.300000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.435616e-09 0.000000e+00
1.400000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.435890e-09 0.000000e+00
1.500000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.436182e-09 0.000000e+00
1.600000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.436469e-09 0.000000e+00
1.700000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.436774e-09 0.000000e+00
1.800000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.437074e-09 0.000000e+00
1.900000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.437391e-09 0.000000e+00
2.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.437704e-09 0.000000e+00
2.100000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.438033e-09 0.000000e+00
2.200000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.438359e-09 0.000000e+00
2.300000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.438699e-09 0.000000e+00
2.400000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.439038e-09 0.000000e+00
2.500000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.439390e-09 0.000000e+00
2.600000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.439741e-09 0.000000e+00
2.700000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.440104e-09 0.000000e+00
2.800000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.440467e-09 0.000000e+00
2.900000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.440842e-09 0.000000e+00
3.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.441217e-09 0.000000e+00
3.100000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.441603e-09 0.000000e+00
3.200000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.441989e-09 0.000000e+00
3.300000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.442386e-09 0.000000e+00
3.400000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.442783e-09 0.000000e+00
3.500000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.443191e-09 0.000000e+00
3.600000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.443600e-09 0.000000e+00
3.700000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.444018e-09 0.000000e+00
3.800000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.444437e-09 0.000000e+00
3.900000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.444866e-09 0.000000e+00
4.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.445295e-09 0.000000e+00
4.100000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.445734e-09 0.000000e+00
4.200000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.446174e-09 0.000000e+00
4.300000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.446623e-09 0.000000e+00
4.400000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.447072e-09 0.000000e+00
4.500000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.447531e-09 0.000000e+00
4.600000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.447990e-09 0.000000e+00
4.700000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.448458e-09 0.000000e+00
4.800000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.448927e-09 0.000000e+00
4.900000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.449404e-09 0.000000e+00
5.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.449882e-09 0.000000e+00
5.100000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.450367e-09 0.000000e+00
5.200000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.450854e-09 0.000000e+00
5.300000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.451349e-09 0.000000e+00
5.400000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.451844e-09 0.000000e+00
5.500000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.452347e-09 0.000000e+00
5.600000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.452851e-09 0.000000e+00
5.700000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.453362e-09 0.000000e+00
5.800000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.453874e-09 0.000000e+00
5.900000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.454393e-09 0.000000e+00
6.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.454913e-09 0.000000e+00
6.100000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.455440e-09 0.000000e+00
6.200000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.455968e-09 0.000000e+00
6.300000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.456502e-09 0.000000e+00
6.400000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.457037e-09 0.000000e+00
6.500000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.457578e-09 0.000000e+00
6.600000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.458120e-09 0.000000e+00
6.700000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.458668e-09 0.000000e+00
6.800000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.459217e-09 0.000000e+00
6.900000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.459771e-09 0.000000e+00
7.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.460327e-09 0.000000e+00
7.100000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.460888e-09 0.000000e+00
7.200000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.461450e-09 0.000000e+00
7.300000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.462017e-09 0.000000e+00
7.400000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.462585e-09 0.000000e+00
7.500000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.463158e-09 0.000000e+00
7.600000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.463732e-09 0.000000e+00
7.700000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.464311e-09 0.000000e+00
7.800000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.464890e-09 0.000000e+00
7.900000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.465474e-09 0.000000e+00
8.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.466059e-09 0.000000e+00
8.100000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.466648e-09 0.000000e+00
8.200000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.467238e-09 0.000000e+00
